,ticker,160_0_EMA_100_EMA_21,160_0_EMA_200_EMA_21,160_0_EMA_200_EMA_50,160_0_EMA_21_EMA_9,160_0_EMA_50_EMA_9,160_262_EMA_100_EMA_21,160_262_EMA_200_EMA_21,160_262_EMA_200_EMA_50,160_262_EMA_21_EMA_9,160_262_EMA_50_EMA_9,160_583_EMA_100_EMA_21,160_583_EMA_200_EMA_21,160_583_EMA_200_EMA_50,160_583_EMA_21_EMA_9,160_583_EMA_50_EMA_9,160_874_EMA_100_EMA_21,160_874_EMA_200_EMA_21,160_874_EMA_200_EMA_50,160_874_EMA_21_EMA_9,160_874_EMA_50_EMA_9,250_0_EMA_100_EMA_21,250_0_EMA_200_EMA_21,250_0_EMA_200_EMA_50,250_0_EMA_21_EMA_9,250_0_EMA_50_EMA_9,250_262_EMA_100_EMA_21,250_262_EMA_200_EMA_21,250_262_EMA_200_EMA_50,250_262_EMA_21_EMA_9,250_262_EMA_50_EMA_9,250_583_EMA_100_EMA_21,250_583_EMA_200_EMA_21,250_583_EMA_200_EMA_50,250_583_EMA_21_EMA_9,250_583_EMA_50_EMA_9,250_874_EMA_100_EMA_21,250_874_EMA_200_EMA_21,250_874_EMA_200_EMA_50,250_874_EMA_21_EMA_9,250_874_EMA_50_EMA_9,500_0_EMA_100_EMA_21,500_0_EMA_200_EMA_21,500_0_EMA_200_EMA_50,500_0_EMA_21_EMA_9,500_0_EMA_50_EMA_9,500_262_EMA_100_EMA_21,500_262_EMA_200_EMA_21,500_262_EMA_200_EMA_50,500_262_EMA_21_EMA_9,500_262_EMA_50_EMA_9,500_583_EMA_100_EMA_21,500_583_EMA_200_EMA_21,500_583_EMA_200_EMA_50,500_583_EMA_21_EMA_9,500_583_EMA_50_EMA_9,500_874_EMA_100_EMA_21,500_874_EMA_200_EMA_21,500_874_EMA_200_EMA_50,500_874_EMA_21_EMA_9,500_874_EMA_50_EMA_9
MX.TO,4.079999999999998,-14.528036248273342,-10.513642018359,-18.937790070208614,22.48155871833371,21.26494157123817,0.0,0.0,0.0,22.934508751232443,-0.9574989041672692,-1.4748916001112806,-12.095027176310136,-17.39254161266464,-6.113884408655589,-6.691846104976445,19.646485168630644,6.928078017066241,6.013815522145471,21.147230153810614,21.579020161506435,10.731902413011596,11.211838421543789,-4.085349986989332,26.509353342318484,50.51551755244406,-3.552874141109431,1.1788480970023625,-11.554283670184228,29.990907608250826,-1.8329533734160277,-10.492044997817846,0.1116071428571365,-8.777885548011632,23.428608387949517,-3.633002832021573,7.173162181668204,-7.447634215520828,-18.690977032546296,47.86827794398256,37.442404070475725,36.57549765334196,32.62174783188792,20.585300964416355,60.34443069930352,53.56426716267684,44.72846756461236,-10.928218583740836,-4.924230760581309,116.86312807100268,61.96837102682032,21.38315923947061,3.9945771890038655,-19.294560805501845,77.02158223812317,24.47641048018144,11.079718396247356,22.048363028747687,12.702641510554352,103.2566860280559,84.89504577419468
PRU.TO,-0.3,-21.07142857142859,0.0,0.0,-4.580851051439309,-0.0042900042900044,-12.405303030303024,-17.880184331797235,0.0,3.118279569892475,-13.017473118279582,-40.301024428684016,0.0,0.0,-0.6675131108628625,12.26538678712594,-36.66666666666665,-51.132561132561136,-76.75577833472568,36.65395009797286,14.894321364909596,-40.46251751999935,-31.587542365954427,-28.590022158638643,18.857356732868254,7.662156488021485,-18.856915933528835,-34.546850998463896,-20.689655172413797,-1.9936677016847495,-9.02018285319994,-51.83725409943128,0.0,0.0,49.24336032942234,41.58802493329349,-74.4868707717005,-33.6174486174486,-33.33333333333333,81.99584427191037,19.292929292929276,-37.03337820715869,-92.7180230469704,-88.91062398103243,50.784619325128574,17.42985242270036,-34.365610395101456,-41.1138411138411,-12.121212121212114,-0.7740934800088191,62.14638009701116,-176.44043797085538,-203.50457331242796,-217.8867601142859,98.25612526320248,39.0330737535545,-148.19913030439346,-27.56180213627018,-53.872941305000936,225.79030959083207,117.78709259087164
ESI.TO,-4.789999999999999,-8.108947804473889,-13.214581607290793,-31.980077089266427,25.65822116155392,-2.115953203152872,-32.5422310454932,-36.441893533626185,-54.04128767330468,-0.0503482244440394,-10.591602872391324,0.0,0.0,0.0,5.449110275132686,0.0,-39.06562451452439,-26.59192410211393,-22.270776466813167,-7.13129456571364,1.809927274595072,-7.57825370675453,-14.220183486238527,-20.333839150227615,28.53551085076807,1.107145652856084,-16.165328383521917,1.6967031395265697,3.391618393763859,16.143641840983598,6.54911455323836,-20.976491862567816,-13.5623869801085,-0.8503401360544187,15.638046038357984,7.264379268424157,-6.588235294117642,-11.632870864461044,-12.341772151898734,-13.393729016727772,-9.116015696081124,-53.6864998842921,-44.99270845668282,-55.28728842172785,49.36090470193484,19.63973960818398,24.84067369996649,24.10921055113592,13.824848488608184,43.78449530476387,76.04389934278291,-6.733087395713147,-0.5021858649638169,-8.116169697655497,47.79370983525901,55.01813055192906,-6.556641310693574,-5.824108340979716,-33.887456776760764,33.58321960919901,22.010966258354184
UEX.TO,-0.28,0.0,0.0,0.0,-4.171949481546997,0.0,-33.04347826086956,-18.04347826086956,-48.97025171624714,74.24242424242428,17.056277056277057,-41.21651295564342,-54.92581090407178,-4.347826086956525,4.150197628458501,-0.7575757575757791,-14.427111840904915,-20.855683269476334,-41.96679438058742,-7.019704433497504,-7.275132275132281,-21.88328912466841,-21.88328912466841,-43.69918459573629,8.834871283894497,-2.775672603258771,22.580645161290324,3.3333333333333366,-13.793103448275875,117.45173745173749,30.15151515151516,0.0,0.0,0.0,30.27856201769244,-17.98418972332017,0.0,0.0,0.0,-8.770856507230228,-24.48964190343495,-47.61815520811017,-42.96292085947256,-21.875000000000004,118.61842106744432,-16.172148413527687,3.1718426501035104,-47.139588100686495,-80.103668261563,214.5965500824836,82.78185582533408,78.7926399703374,19.922472781204696,-29.27005789909014,97.57883867836956,78.44267492935094,11.421188630490969,-27.256235827664383,-45.4636331097445,101.57028213325933,39.631840720826354
OR.TO,0.92,9.2891760904685,2.342487883683368,5.088852988691444,26.638897301350035,13.6419382132398,-5.829635452965527,-3.71819681524635,-21.218059655909595,7.280662880674518,-1.2035966450623488,5.519344808251055,0.3519503395465486,-21.424152012209376,16.892906646809518,14.018123749248984,-49.98435287392222,-52.88697507970942,-50.41121286931281,-5.563289787492489,-29.4294873882066,4.489532524004992,-9.286459295525235,-1.8882272234579205,37.22698869688643,21.151868486644087,-6.900800985828719,-9.549228944246735,-7.653061224489792,10.456380717512555,5.355450023705664,-23.498331692512,-21.630671994436444,-37.083917918240346,6.995528792551969,14.052898346898294,-39.65334789977479,-29.26634598354126,-32.90972544583389,-28.541301117256783,-48.72447826402024,19.86993289396901,19.9189736664416,7.287157287157287,55.19672935071068,36.460917337889526,14.459367343887848,-13.920048991319138,-22.46674650243627,64.31824779076867,23.30989511337944,-0.9341264439671368,5.637740015701708,-41.199203504806114,-1.1345975651256557,7.809450839832895,10.784172673857814,-11.055746508682336,-49.10646905280026,-22.199906280205155,-26.53655694264877
PPL.TO,4.780000000000001,-8.084516298780448,-3.8077548177385663,-10.05191127890514,-1.519665258462656,-17.093358234527656,-2.025691699604744,-12.809182288659953,0.0,4.93961107552747,0.2165870463504906,0.0,0.0,0.0,13.608591268307576,9.886086509154772,1.4037229173023915,-3.997558742752525,-5.553860238022593,7.657274772019161,-2.1392687847615144,-16.762194455088782,-12.145792549290814,-13.81020240056484,12.879311723634515,-10.882015925892818,-6.879389038671035,-5.890299918940826,-6.119685892228535,3.9122855547608415,-1.9612326443975912,-2.6229508196721403,-3.5701275045537355,-5.318761384335158,35.253217965395464,28.97639992018113,11.306754544824551,0.0,0.0,14.23292748328567,16.607207737742005,-27.51122036519357,-34.67036855005287,-38.95213570844366,12.04577331906306,-9.1656641677081,45.82491415911816,36.18682194371856,0.0,46.71786782186619,37.59981609705776,12.295181288467129,15.288013268382402,17.133706965572454,56.24995030603789,53.247014948699245,33.67303979493157,21.21576061792001,-6.226161973806668,60.736235040231655,64.08498830008811
PG.TO,-0.31,0.0,0.0,0.0,-1.4000366020207051,-24.72463666115353,7.517275802470666,0.0,0.0,16.766133741106472,1.901951447960787,-17.44215409641088,-34.89223610648062,-24.06137544982007,35.323876554057065,21.93147398151469,-39.16840347718476,-31.94794905606109,-29.3552477291726,22.32513310586245,-8.016319721883027,0.0,0.0,0.0,34.67166371242061,27.97153312547222,-16.360079010681424,0.0,0.0,-6.133896246758331,-24.0944606197208,32.44274809160306,25.572519083969464,0.0,59.77925196932002,55.41590854458655,-4.931144628413019,-1.6586113214319536,-24.97480133620922,47.32519304695431,38.19762605078671,82.7217417201388,20.4531160663236,18.55917667238421,44.0618638528838,9.614331495531133,-80.61556673408555,-22.25542868388878,-13.000000000000004,88.68449156993708,10.04209746725391,-6.695566906570001,-17.39810468726855,-110.51815716860372,128.04414526394538,47.96147335446189,15.076770888060018,-55.82304890297242,-110.83787297824864,160.21472093801913,65.36800051097345
KEY.TO,11.239999999999998,-5.064782199375273,-5.456062244092994,-6.182725184283058,16.850576027805673,17.615280834924082,0.0,0.0,0.0,-0.5885480385662589,-4.649286852544186,-15.78868755537473,-15.060753069478457,-18.58711704984604,-14.348284552333704,-9.53637018809704,2.812741783778609,-0.3846153846153878,0.0,5.660804153227254,5.524801902396566,3.892944038929422,0.7973014412756761,-2.7602760276027656,23.434637564971787,27.391781766783428,2.2038164370557234,-9.503588307562325,-1.026694045174542,8.58647686114982,-6.92844075857904,-28.902658639936654,-15.94844789452387,-30.86934918289248,-27.66632310745733,-18.863271081150756,-10.32279523889876,-18.0530726290619,0.8123717745013614,9.397822579665302,9.374259875335934,-9.487605818665722,-17.343776785494743,-22.673123521348487,34.46746946115672,29.35469135633099,-34.76524869655075,12.764478628118905,11.196524064171127,17.784518215682407,-3.220052517918404,-86.51781746082108,-85.85832951145632,-54.57591572957995,-15.188860281597046,-35.24381223890468,-28.580069289076143,-28.146332622276628,-8.617482951022943,58.7006290940561,-5.279849755307261
HXD.TO,-4.779999999999999,4.121863799283146,-0.7104795737122565,0.0,13.710883826415406,12.867647058823517,-4.410155864238585,-2.527998935486029,0.0,12.23237764143142,6.751397650974753,0.0,0.0,0.0,6.689585681418558,-2.497427396525266,10.097087378640785,-3.4397809666532115,-4.27184466019417,8.801190425067002,11.456310679611663,6.612098808895142,-10.12793385019836,-26.78291974066621,27.481765185248896,21.54854076323904,-5.442973599051587,-4.584611753599239,-7.558139534883715,14.58205242486476,14.761334134226145,0.0,0.0,0.0,12.54308348897172,0.0,4.467437614120492,-2.5932132383745308,-15.244869123739718,12.528472625440632,2.1717819289403195,-8.42011156409474,-16.657071707154255,-28.82484130709021,42.124060664688805,42.92007724238492,39.77021337043473,0.0,0.0,57.78603333913272,55.90947072408133,1.0023496820906264,-12.741303557065834,-6.370656370656372,17.909630253146528,-1.9577902949617652,-43.16695092457489,0.0,0.0,38.85528827925777,34.94521711012208
CIX.TO,1.6199999999999974,0.0,0.0,0.0,21.532270676831416,19.32324131789849,-7.533325475661803,-7.533325475661803,-10.54524773650516,7.187976661356593,-3.364915476843768,-7.5467522812930365,-7.748939243477457,0.0,-1.3388496261520042,-5.140506118605144,0.0,0.0,0.0,-1.611371834370255,0.0,0.0,0.0,0.0,36.51884604493007,35.26042562039563,-0.486618004866184,-1.4181523500810431,-3.768233387358184,10.871444053762051,1.3208911296861647,0.0,0.0,0.0,-4.537890483040792,-10.479132194802563,2.895110347588087,1.1583698908941469,-8.61938831202059,21.04916624111776,2.9033909141974314,6.363824503224091,4.7163758755684295,4.832630195652432,46.26834204456054,44.5341360373901,-14.804329235638434,-14.524076491053243,-16.95820006796737,24.23943306600401,-0.6439236986714236,-2.6220355012886785,1.60128918566821,-3.537657352062854,17.75943438704379,-3.3652385604526427,3.263353807408987,-10.63765378941956,-19.46339808194876,9.281533317804064,-27.02997773906845
HGU.TO,-20.4,0.0,0.0,0.0,3.5140700366723228,-8.198391001223907,-18.985145573380883,-27.7506826934298,-11.445659603554333,5.485337615358668,-6.1011564831677445,0.0,0.0,0.0,32.343559950680174,62.54361114605884,-8.638743455497393,-11.256544502617812,-28.795811518324616,51.13350189050365,-6.223937658775825,12.514464012808386,-12.170260895329225,-39.64195022854243,41.49604571363001,15.948795967004491,0.0,0.0,0.0,22.751713806249267,8.923996571289058,146.5376782077393,84.2872008324662,0.0,109.55673944626942,165.46869905763333,-30.426540284360197,-12.56470588235295,0.0,93.97354649443932,10.113971945171627,7.33586200955631,13.962176645832368,14.840431427056306,79.73577421851083,14.152954993010605,-24.60066495894545,-25.748290591840103,0.0,145.40210530429889,31.16991006169728,113.68786716844131,11.553925315336356,-6.90344996064166,252.4916942295901,196.49259234746455,-42.78776808586716,-52.46927017847688,-62.32025566087465,232.24534258272223,74.1904167820182
CEU.TO,1.4699999999999998,-34.784198989652005,-16.42752454878262,-5.321507760532156,22.03758452733596,13.349793311432624,-56.58931571473261,-40.48969197225161,-31.59005328596802,23.616067659281665,-12.336958141108894,-31.94860027711958,-47.15256355356901,-38.229280856323726,8.573108173867702,-8.882412331445863,0.0,0.0,0.0,-5.193035165801481,-4.223992433056086,-9.49266978595265,-2.7676131317659145,-12.62798634812287,38.11307587836816,12.913521147669709,-14.309666768554266,-14.790658856621803,0.0,35.84287867600856,16.358396805589116,19.444444444444454,16.269841269841276,6.530612244897964,20.479549044739024,22.189103890039537,20.369206598586008,14.70925176188335,0.0,46.60426692899952,8.026186795278655,-47.8221973146367,-30.63093774476997,0.0,76.74415315401001,16.230955850358818,36.920143343779245,10.513317767375511,15.1312573813864,79.20307685786973,55.43447669793644,13.535046237490086,-9.76634000299792,-16.33075770651544,54.07666348369729,15.292906171517645,72.5598599599424,40.2207580152018,0.0,111.56924164866489,85.25214489313589
VET.TO,-5.280000000000001,0.0,0.0,0.0,30.759694277129142,17.122321641520255,0.0,0.0,0.0,9.40250303169064,-0.6119085209493322,-14.353580877102983,-14.353580877102983,-12.025804846904824,10.25941485647778,-7.044521138873215,0.0,0.0,0.0,11.799416523279575,-4.221196270624456,-8.034069981583784,-10.73655045024245,-2.55598831548198,47.967529703566655,18.03129332529357,8.782010240751081,-17.50309123848398,-0.6175832298499513,21.88843243071576,17.73865683179659,-19.58126154467768,-0.6675938803894155,-1.363004172461738,21.766706436538044,11.955087428035608,-7.116749086218007,0.0,0.0,4.003437265479724,7.661635451400382,-10.310106825558478,-38.30016994096712,-25.46067823863991,82.93462493174466,36.0736619438036,6.116961684965279,-5.897387287739578,-9.75428145941921,67.6101686146,59.35035834562844,-12.521194663899196,14.03369067258896,16.519121796619803,32.90564132282074,15.046376704155724,30.087080437727096,18.70797310278578,22.93467819404418,39.05216371449171,51.272398280077816
HR.UN.TO,1.7699999999999996,-5.4563223865738095,-7.46544051333862,-11.006964187061207,6.566267661875258,-1.4824950725295247,-3.294684139278786,-1.25250501002004,0.0,-0.1898784675452609,-1.427259208081029,0.0,0.0,0.0,8.770635666563384,-3.215603584607272,-14.778167610351584,-18.902051353937765,-8.20405995842252,5.438061156705458,0.5970265987996355,-8.463038812316315,-3.2600904081157447,-5.799185715435005,6.854490901098951,-3.678506338808375,-11.733180821540506,-12.802965297519306,-9.035491356220126,2.9823029827113245,-1.5390458542634256,-5.171169519674813,-9.563467955294552,-12.87239264550253,28.197121207192616,14.435981322812877,-8.468805802407449,-9.595634503548665,-6.403342424090885,13.31348443021304,-5.16042512175234,-14.3152747352179,-12.180860987603545,-15.097405316304176,13.160321514035743,-4.145021265307668,15.892143286906617,17.545895425067325,14.994832458770414,38.55910543901784,19.841009909022663,-13.811063766174293,-14.4825283532065,-25.600531781028995,39.976223857424245,17.014371169946436,0.2070219345669759,1.224074186999923,8.306676859187425,24.375817201824116,0.7978561297441322
SSL.TO,-2.94,6.9139966273187206,2.192242833052275,-5.059021922428343,31.76596414529922,-3.557331006247634,0.0,0.0,0.0,5.987591839331157,-7.638758700623969,0.0,0.0,0.0,18.97001903254482,20.471304078791302,-6.060606060606057,-10.1010101010101,-11.51515151515152,14.096067560724489,-3.735130838174734,6.164928974623617,0.0,0.0,32.39420656788368,-13.661607673430272,0.0,-14.182182624204303,-25.263650886216663,13.693151424803824,16.34047842904117,33.33859973315694,-34.33862142411223,-38.28073251509837,73.25845183299484,65.06784812754691,-26.05012214062057,0.0,0.0,24.88998402722678,3.873093814684178,-16.95145446275971,-16.609223081979838,-31.989287309230583,44.702336161422906,6.669456044951064,-38.457719274367584,-18.19143275827372,-70.76219974153861,77.86953154626829,88.99755336663256,32.39721613400953,1.0535353005224852,-37.956935203545385,109.1269237094595,60.8144618655214,5.312312608440715,-19.14175784749219,-22.65897333000725,148.84523427159797,61.5220241577517
JE.TO,1.95,-6.372549019607837,-19.117647058823536,-29.04884318766065,29.09398192766639,4.657916153549326,-15.61214729794358,-18.30693815987934,-15.507106891564169,7.948812444962324,3.29394450937108,-0.7824726134585261,-2.909647779479332,-12.592592592592588,8.518192215401916,-11.438232050597229,-6.902316094559632,0.0,0.0,8.299216193979367,-6.173517097068549,0.0,0.0,0.0,19.32041333027616,1.5115234187250195,-28.96563296668632,-19.15852157722013,-12.536023054755043,28.616519745561,20.662169688542143,-6.924521857923489,-5.952380952380943,-8.640406607369755,10.424664725612857,4.11773944509595,4.347826086956506,3.4782608695652013,-3.043478260869578,35.24635591669577,11.07564864335782,-17.814500763732926,5.061245116261784,2.6372239747634163,108.41236917641376,54.14585589065747,-26.623105044463607,-21.200961465667355,-19.90922979243129,44.49897725900463,29.813877441304285,-19.4372938042498,-11.480528469965083,0.0,78.51869595019348,45.19662968744987,9.396101588343033,1.2662112993593615,-5.144570814236416,88.5371647052433,52.53798611908788
CHR.TO,0.0,-14.47905106684883,-9.830976701743577,-13.029017065465736,34.89829303154659,7.511228010143535,0.0,0.0,0.0,-3.5947318966340966,0.0,-1.949317738791433,-3.5087719298245554,-3.11890838206628,0.5422848885903688,3.654431618994296,0.0,0.0,0.0,0.0,0.0,-11.6018812960039,0.0,0.0,39.84774506912019,10.74119517031796,0.0,0.0,0.0,30.32633221867108,30.932215031908925,-1.949317738791433,-3.5087719298245554,-3.11890838206628,0.5422848885903688,3.654431618994296,0.0,0.0,0.0,0.0,0.0,21.337025666631444,27.521067766228487,18.05239627699084,81.32643818316788,58.74981842061171,-1.949317738791433,-3.5087719298245554,-3.11890838206628,48.6356585075255,61.71610232403716,-1.949317738791433,-3.5087719298245554,-3.11890838206628,0.5422848885903688,3.654431618994296,0.0,0.0,0.0,0.0,0.0
SES.TO,-2.5699999999999985,-4.206920813858639,-18.090926006326335,-23.869237274381344,10.957510364394183,15.782712468723409,-63.08379329945544,-54.94888417276255,-50.82503554319237,18.422234726629213,-31.33591655592482,-43.415082451806434,-25.34264384522596,-44.75306218083993,-24.22769935949181,-38.41863197422949,15.068493150684931,10.616438356164386,1.1130136986301438,14.19921173989318,2.870168888110011,-18.8976698164382,-19.73868195903181,-33.822491117665685,21.38200312156778,3.889342318712602,5.680385333474831,4.500548847420419,2.192982456140343,11.900330492741563,-34.73896068904384,-30.9354051274426,-8.606557377049178,-5.054644808743171,-1.128212366725272,23.92452299995305,0.0,0.0,0.0,48.7530743909176,22.0532168810886,-28.44919659144895,-21.744529356822603,-40.62679511410418,39.4233007535214,-26.310396348520506,-5.50775535737823,-22.854555983761472,-8.700696055684455,33.90943011288267,-14.733758070531,28.684271420636893,22.995373900297068,52.30606433421309,60.62133038263185,75.32090007255641,69.24557228650065,57.38980121002594,43.38807260155574,107.55511579311744,78.09009447753874
DRG.UN.TO,0.6799999999999997,-6.271777003484323,-8.901251738525739,-7.397069085833918,14.38304088732422,8.884606272665987,-6.709265175718839,-7.051282051282053,-6.91489361702128,15.76136770517766,-4.273504273504278,0.0,0.0,0.0,6.482740351355472,-5.969009224097967,0.0,0.0,0.0,1.172833018844288,-1.635663234044603,10.953655182905804,13.77245508982037,8.383233532934135,29.27128775174344,24.77349219910356,-2.5943481750388706,-3.4237320612947983,-4.975991313757786,19.40024968030731,3.772273773011973,0.0,0.0,0.0,6.47916350206758,5.25430610683272,7.5075075075075075,0.0,0.0,21.53796597102621,15.49762577922803,49.96656532321633,39.4886673966851,34.96659242761691,57.01895446382542,56.47403073786555,0.0,0.0,0.0,29.40570624985816,14.079810724755792,8.394691615842909,-10.2503503893346,-16.11512897194424,47.25502416386566,20.70752290128109,4.1550364044034165,-13.67732971617112,-5.108359133126936,22.138325132910985,13.683717597949157
MAXR.TO,0.0,0.0,0.0,0.0,74.65483782071578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.55051960121792,-20.323712415439296,-35.09335873145804,119.77084675490308,3.986934271989072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0831369115449849,-3.432408989877336,0.0,151.67815791416365,20.153124591275144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUC.TO,0.5900000000000001,-5.625434794067508,-0.4276410892223277,-6.481481481481486,30.99620707478828,24.948532741190387,-3.4774101484324937,-18.45362249146844,-17.015466183542706,9.151092802150988,8.432368539829458,0.0,0.0,0.0,18.811494694902947,-7.446808510638298,-23.11103624702391,-22.504636838500936,-58.84796238244514,10.927140551105207,-4.748664166665968,-10.7905188075403,-7.391304347826084,-4.466459154842098,31.722854548178468,29.90837850404036,-17.21522502743433,-27.634631170565,-24.959324791539547,29.555018955175804,14.371882286226494,-6.850459482038436,-6.850459482038436,0.0,130.0185507179419,112.14851393007886,-18.216681459171184,-15.641004685627085,0.0,9.226699236898853,14.706947818232663,-9.047519493358784,-6.0731254110743,-29.44244878877214,85.64412464330549,75.40559605020951,84.08455423387794,41.678536640045685,58.10055865921788,144.7599863161467,100.37403963735782,-30.091325803667765,-31.242470686189456,-26.00601013787023,163.2469790373185,129.64677926204817,97.62180222297518,89.14999707754922,38.40177518307399,140.1379908320502,114.47024903314684
FR.TO,-10.75,0.1317169998436469,0.0,0.0,27.150382265361102,7.8198637479327235,-16.501962433417436,0.0,0.0,11.069977406833704,-19.347329111468323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.439887161043115,0.0,-8.314965104526205,-47.85152258644548,-22.026557374588087,56.64812535670956,25.390159474898304,0.0,0.0,0.0,2.551387153856206,-23.40467849107431,177.5565240182268,47.29615066990766,-42.41189012918601,405.8183415676814,249.69508376206343,-11.59235668789808,0.0,0.0,22.088970385768054,-2.971113051862741,-69.14191539339639,21.422087324811503,2.8838547285149296,82.05019729320871,4.970753143335312,12.888562995386875,-47.83255399314908,0.0,69.19154559035658,23.70771718290426,210.8222942720396,68.41348580603977,-23.652457241199265,438.0955535547032,249.36588418772385,-17.063716602691507,0.0,0.0,122.02227562726011,43.57623847863578
HNU.TO,-80.7,-38.15406592693278,-24.188732096612235,-29.292617184931935,80.86785288943638,26.397141905235312,-24.64303795641709,-23.17004286640072,-37.69061438512801,8.61689706050327,3.6003608084142,0.0,0.0,0.0,9.0512649684185,-5.379255656861188,0.0,0.0,0.0,-8.395114453121217,-3.153053226395876,-67.00595840268996,-58.43251166239397,-46.43198344574955,74.78922287378231,10.42100882925347,0.0,0.0,0.0,41.315472360423975,28.64528831594658,34.11392405063292,25.50632911392406,14.572120713739215,73.4485335586215,35.61204148372696,-54.644837902410046,-32.6018246525863,-51.21562817465573,22.0366107602398,13.1112805066738,-21.227867314463744,-7.325372805096819,-6.254359375509278,126.87139181786856,66.27355745194981,-76.73790257954388,-73.7803166290764,-99.32757988027367,98.85511372339133,2.0939534479927886,78.72373694493086,0.0,0.0,164.54596723846754,115.5407789331497,16.143505317862285,-8.167142363064048,-39.23902757382934,70.17305374521314,54.345638874234496
ROXG.TO,0.0,22.530712530712535,0.9090909090909096,0.9090909090909096,13.21623835851477,12.519858302990857,-32.275144061576945,-22.704660987902216,-17.12885529712208,-9.028385784119342,-15.583570087974088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.569033743434762,-2.5862068965517264,-11.199999999999992,30.703790313279814,19.46410394099457,-10.69165209790209,-27.253701790633617,-22.50578703703704,-1.7083191344034354,5.7023019615265405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5007580981378723,-42.12955325185092,-44.60400132275132,42.38129795052992,30.811567192843704,-10.69165209790209,-27.253701790633617,-22.50578703703704,-1.7083191344034354,5.7023019615265405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSX.TO,-0.61,-13.32900432900431,-44.99999999999999,-44.99999999999999,53.9769599908885,43.84763786937705,-43.59717977039344,-34.39354659142818,-10.44776119402986,18.080456929006825,-30.39281658745849,0.0,0.0,0.0,-11.043646441310509,-9.090909090909086,-19.23076923076924,0.0,0.0,8.585198173298853,-14.761904761904749,4.399378030782181,-22.748610474964952,-60.12990804262153,99.28481798257,48.10506078888432,0.0,0.0,0.0,13.693967238442744,-21.490057046147577,14.17168399927018,7.028826856413051,-17.971173143586952,261.95872538864745,267.7950606226468,-61.82900432900434,-119.59790209790212,-51.04761904761905,118.48696307506376,37.653894093522574,69.79166666666666,65.62499999999999,63.54166666666666,136.90379382094395,87.82898806199972,-11.04885057471264,-37.4283788338389,-49.12714097496708,77.08849284014298,7.827973534749875,-13.781512605042009,-31.56512605042014,-50.79365079365078,395.5481079776751,338.16658932219576,16.608683442220766,-16.66666666666666,-16.66666666666666,198.41769023688488,98.8841174081449
TWM.TO,0.0,3.14098360655738,-7.158228991867826,0.7409836065573776,14.664356935322864,1.0143776692612172,-6.072686608890136,-4.666666666666671,-6.000000000000005,-0.6802104117540366,-3.3602394340649404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.569267333973226,-10.545891366786895,-21.880341880341867,20.82913893728078,3.3708801096348684,-6.072686608890136,-4.666666666666671,-6.000000000000005,-0.6802104117540366,-3.3602394340649404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.955200910340311,-25.36607661536899,-18.45020887982124,27.53201472640365,9.173057709708186,-6.072686608890136,-4.666666666666671,-6.000000000000005,-0.6802104117540366,-3.3602394340649404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GEI.TO,-1.1000000000000014,-6.086168648827641,-1.1987594976055949,-0.5910165484633443,18.726083542891985,19.06262490226105,-13.158021612310131,-11.408290864577436,0.0,13.636746968785165,-0.1423294935876597,-29.02582816724818,-32.746758399806325,-38.6135299883118,16.530330464177563,-14.574169307272856,0.0,0.0,0.0,-0.1321699851111635,0.0,-4.774560415132946,0.0,0.0,18.3396490433354,32.48901558775475,-12.37354455056252,-18.137039333647664,-23.84558276881496,23.642738580528736,6.164757386741057,-10.53871465330643,-19.84336353253595,-30.182637851330256,29.605607945953555,4.271261519980474,6.525081490596378,-0.6837523122990026,0.0752586937890801,44.523809922423,19.877008715853307,-29.14264364528749,-24.423157433548347,-34.91455522084641,50.27295686770441,33.35444964285728,-4.773648995464488,-11.05694008045242,-12.725385178614395,66.47875952710497,30.662987626292107,24.10546004937676,12.667487898970366,38.60445912469034,102.88757583155468,36.8542628609973,1.052257744098652,-3.894567637909963,0.0,77.10977160955281,49.78647367600949
