Date,Open,High,Low,Adj. Close,Volume,Close
3/8/2011,14130.59961,14130.59961,13973.59961,14013,22243550000,14013
3/9/2011,14014.2002,14031.90039,13840.40039,13884.7002,23581940000,13884.7002
3/10/2011,13746.7002,13884.40039,13578.29981,13638.59961,23680770000,13638.59961
3/11/2011,13478,13709.40039,13477.40039,13674.29981,19093160000,13674.29981
3/14/2011,13545,13673.90039,13511.2002,13619.2002,24915040000,13619.2002
3/15/2011,13275.40039,13604.09961,13237.90039,13547,33346260000,13547
3/16/2011,13541.09961,13680.90039,13430.79981,13524.79981,30240170000,13524.79981
3/17/2011,13682.79981,13755.40039,13524.79981,13746.2002,24279850000,13746.2002
3/18/2011,13819.59961,13875.7002,13746.29981,13789.59961,35230120000,13789.59961
3/21/2011,13919,14016.7002,13812.29981,14013.7002,18442610000,14013.7002
3/22/2011,14008.29981,14035.09961,13967.40039,14000,18308220000,14000
3/23/2011,14017.29981,14100.09961,13985.59961,14087.2002,20949180000,14087.2002
3/24/2011,14084.40039,14107,14015.29981,14029.40039,20625510000,14029.40039
3/25/2011,14014.2002,14130.40039,14014.2002,14039.40039,18520260000,14039.40039
3/28/2011,14003.59961,14036.5,13888.7002,13892.7002,17797850000,13892.7002
3/29/2011,13891,13961,13843.40039,13930.40039,18105030000,13930.40039
3/30/2011,14007.5,14096,13934.5,14083.59961,23448630000,14083.59961
3/31/2011,14154.40039,14166.59961,14083.7002,14116.09961,25333370000,14116.09961
4/1/2011,14118.2002,14181.5,14116.79981,14130.2002,24006900000,14130.2002
4/4/2011,14212.7002,14248.7002,14145.5,14218.40039,22620290000,14218.40039
4/5/2011,14201.2002,14270.5,14187.90039,14270.5,23350740000,14270.5
4/6/2011,14315.40039,14315.40039,14139.5,14202.7002,23420800000,14202.7002
4/7/2011,14181.90039,14215.59961,14096.90039,14107.79981,19412700000,14107.79981
4/8/2011,14195,14229.79981,14107.79981,14208.40039,20588410000,14208.40039
4/11/2011,14187.79981,14208,13933.09961,13996.90039,17751000000,13996.90039
4/12/2011,13902.5,13996.2002,13720.09961,13801.40039,22906280000,13801.40039
4/13/2011,13882.40039,13947.2002,13805.09961,13833.59961,23191590000,13833.59961
4/14/2011,13807.5,13848.2002,13781.79981,13821.79981,18442340000,13821.79981
4/15/2011,13824.79981,13889.5,13798.29981,13799.09961,18377670000,13799.09961
4/18/2011,13738.79981,13798.5,13584.59961,13702.29981,18379280000,13702.29981
4/19/2011,13688.29981,13756.29981,13671.7002,13736.79981,17482840000,13736.79981
4/20/2011,13866.7002,13921.29981,13738,13897.5,17796410000,13897.5
4/21/2011,13946.90039,13977.5,13898.29981,13972,14501500000,13972
4/25/2011,13983.29981,13997.90039,13888.29981,13907.29981,19120470000,13907.29981
4/26/2011,13896.79981,13926.2002,13871.2002,13909.09961,19302850000,13909.09961
4/27/2011,13941.09961,13943,13770.79981,13892.59961,24452350000,13892.59961
4/28/2011,13891.59961,13936.7002,13848.29981,13894.40039,17546900000,13894.40039
4/29/2011,13872.2002,13945.7002,13861.40039,13944.79981,19782150000,13944.79981
5/2/2011,13944.79981,14089.09961,13893,13934.5,1591400000,13934.5
5/3/2011,13912.2002,13931.7002,13618.79981,13692.40039,2457920000,13692.40039
5/4/2011,13676.5,13694.29981,13499.79981,13611.29981,21449630000,13611.29981
5/5/2011,13521.7002,13606.90039,13416,13455.40039,23526510000,13455.40039
5/6/2011,13513.2002,13615.5,13456.59961,13566.59961,20895610000,13566.59961
5/9/2011,13628.29981,13678.90039,13561.40039,13677.09961,17574310000,13677.09961
5/10/2011,13703,13703,13632.5,13642.09961,16817250000,13642.09961
5/11/2011,13597.2002,13641.7002,13386.90039,13419.7002,22112840000,13419.7002
5/12/2011,13340.59961,13440.79981,13264.79981,13389.40039,27058800000,13389.40039
5/13/2011,13424.7002,13439.90039,13341.40039,13377.2002,17196640000,13377.2002
5/16/2011,13360.59961,13519.2002,13338,13391.40039,18463590000,13391.40039
5/17/2011,13368.7002,13472.79981,13349,13441.09961,22532520000,13441.09961
5/18/2011,13513.59961,13646.29981,13446.29981,13607.29981,21427850000,13607.29981
5/19/2011,13624.2002,13646.79981,13566.90039,13625.09961,20529650000,13625.09961
5/20/2011,13591.40039,13682.90039,13537.59961,13652.29981,20287320000,13652.29981
5/24/2011,13631.7002,13691.09961,13584.5,13595.09961,20011790000,13595.09961
5/25/2011,13578.2002,13768.2002,13578.2002,13751.5,17370740000,13751.5
5/26/2011,13692.90039,13775.90039,13671,13775.90039,22821210000,13775.90039
5/27/2011,13777.5,13856.5,13777.5,13797.59961,25404470000,13797.59961
5/30/2011,13810.59961,13856.2002,13796.2002,13829.7002,86700000,13829.7002
5/31/2011,13892.09961,13901.59961,13737.59961,13802.90039,27543640000,13802.90039
6/1/2011,13806.09961,13823.40039,13527.90039,13527.90039,22284500000,13527.90039
6/2/2011,13555.90039,13622.7002,13457.90039,13519.5,18847620000,13519.5
6/3/2011,13388.90039,13532.5,13365.40039,13517.90039,18249550000,13517.90039
6/6/2011,13517.5,13538.09961,13284.59961,13318.7002,15709090000,13318.7002
6/7/2011,13320.09961,13392,13272.90039,13282.90039,19536990000,13282.90039
6/8/2011,13223.59961,13288.7002,13161.40039,13183.79981,22558900000,13183.79981
6/9/2011,13202.5,13266.7002,13164.79981,13255.7002,20608580000,13255.7002
6/10/2011,13179.59961,13242.7002,13008.79981,13084,16413480000,13084
6/13/2011,13050.2002,13085.79981,12906.40039,12939.7002,17265790000,12939.7002
6/14/2011,13004.29981,13122.40039,12947.7002,13097.79981,22318220000,13097.79981
6/15/2011,13012.09961,13082.29981,12938.40039,12972,20516820000,12972
6/16/2011,12964,12994.79981,12834.59961,12853.09961,20964500000,12853.09961
6/17/2011,12852.5,12948.79981,12790,12790,34647890000,12790
6/20/2011,12789,12872.79981,12763.5,12857.7002,19758570000,12857.7002
6/21/2011,12901.40039,13085.40039,12860.7002,13063.29981,27759850000,13063.29981
6/22/2011,13050,13160.90039,13041.7002,13060.59961,22668760000,13060.59961
6/23/2011,12928.2002,13060.59961,12838.79981,12979.59961,21038500000,12979.59961
6/24/2011,13017.59961,13017.59961,12893.79981,12908.90039,14388090000,12908.90039
6/27/2011,12886,12974.79981,12858.40039,12966.5,16264400000,12966.5
6/28/2011,12996.90039,13112,12966.5,13105,17919160000,13105
6/29/2011,13155.7002,13233.79981,13069.5,13188.90039,20023680000,13188.90039
6/30/2011,13219.5,13301.7002,13189.59961,13300.90039,19015320000,13300.90039
7/4/2011,13315.40039,13414,13297.7002,13386.5,104960000,13386.5
7/5/2011,13423.79981,13474.09961,13395.7002,13425.29981,24440010000,13425.29981
7/6/2011,13450.90039,13455,13371.29981,13403.09961,22553790000,13403.09961
7/7/2011,13459.59961,13474.90039,13396.5,13406,16960490000,13406
7/8/2011,13368.40039,13410.7002,13335.59961,13371.7002,12795040000,13371.7002
7/11/2011,13339.5,13370.2002,13134.7002,13179.79981,15502200000,13179.79981
7/12/2011,13101.90039,13272.79981,13101.90039,13234.09961,18169240000,13234.09961
7/13/2011,13268.59961,13428.5,13243.90039,13324.90039,21783680000,13324.90039
7/14/2011,13397.7002,13399.90039,13222,13252.90039,17391830000,13252.90039
7/15/2011,13308.2002,13337.2002,13252.90039,13299.5,15572630000,13299.5
7/18/2011,13291.40039,13338.2002,13210.09961,13254.09961,16049710000,13254.09961
7/19/2011,13284.09961,13346.40039,13261.09961,13332.90039,21280960000,13332.90039
7/20/2011,13348.90039,13374.40039,13312.90039,13340.79981,22365590000,13340.79981
7/21/2011,13371.09961,13469.09961,13345.09961,13434.29981,20552610000,13434.29981
7/22/2011,13473.7002,13516.2002,13439,13494.59961,17135190000,13494.59961
7/25/2011,13451.5,13486.29981,13413,13436,16265130000,13436
7/26/2011,13413.90039,13429.2002,13286.90039,13300.59961,17884460000,13300.59961
7/27/2011,13261.29981,13299.09961,13032.7002,13032.7002,19295960000,13032.7002
7/28/2011,12997.2002,13107,12931.2002,13047.79981,19857580000,13047.79981
7/29/2011,12983.5,13039.09961,12858.40039,12945.59961,16930240000,12945.59961
8/2/2011,13010.59961,13010.59961,12751.29981,12752.29981,20453270000,12752.29981
8/3/2011,12742,12816.40039,12567.7002,12816,26316560000,12816
8/4/2011,12764.09961,12815.2002,12322.09961,12380.09961,34917180000,12380.09961
8/5/2011,12356.7002,12400.09961,11894.7002,12162.2002,34725640000,12162.2002
8/8/2011,11747,12159.7002,11617.79981,11671,39128450000,11671
8/9/2011,11786.09961,12109.29981,11663.29981,12109.29981,42237910000,12109.29981
8/10/2011,12126.2002,12307.90039,11916.79981,12198.90039,32793770000,12198.90039
8/11/2011,12183.40039,12543.79981,12063.79981,12539.79981,30667640000,12539.79981
8/12/2011,12638.29981,12638.29981,12501.5,12542.2002,19282480000,12542.2002
8/15/2011,12626.90039,12710.09961,12550.90039,12683.59961,18509910000,12683.59961
8/16/2011,12623.7002,12668.79981,12487.29981,12530.7002,22034630000,12530.7002
8/17/2011,12595.7002,12715,12542.29981,12579.59961,20229460000,12579.59961
8/18/2011,12389,12545.09961,12122.40039,12186.7002,23755960000,12186.7002
8/19/2011,12053.40039,12261.7002,11988.59961,12007.5,24020560000,12007.5
8/22/2011,12235.90039,12235.90039,12041.7002,12068.40039,19017240000,12068.40039
8/23/2011,12111.7002,12338.40039,12025.90039,12338.29981,26743480000,12338.29981
8/24/2011,12311.2002,12410,12225.90039,12343.79981,20658010000,12343.79981
8/25/2011,12360.90039,12379.29981,12221.7002,12284.29981,17835550000,12284.29981
8/26/2011,12208,12339.79981,12067,12327.5,17061340000,12327.5
8/29/2011,12433.5,12523.90039,12340.5,12504.90039,17283360000,12504.90039
8/30/2011,12530.2002,12664.7002,12460.5,12634.7002,19672890000,12634.7002
8/31/2011,12690.2002,12778.40039,12640.40039,12768.7002,28667040000,12768.7002
9/1/2011,12770.7002,12798.5,12689.29981,12700.7002,23789940000,12700.7002
9/2/2011,12566.2002,12700.7002,12556.7002,12602.40039,18030970000,12602.40039
9/6/2011,12406.09961,12596.5,12355.90039,12518.5,22162390000,12518.5
9/7/2011,12570.40039,12720.59961,12514.79981,12720.59961,18896990000,12720.59961
9/8/2011,12654.09961,12745.09961,12654.09961,12684,17733040000,12684
9/9/2011,12589.09961,12674.59961,12361.09961,12387.5,20176260000,12387.5
9/12/2011,12214,12387.5,12041.59961,12148.79981,21210090000,12148.79981
9/13/2011,12187.7002,12248.59961,12139,12205.5,22193360000,12205.5
9/14/2011,12275.29981,12372.90039,12165.29981,12293.40039,21170010000,12293.40039
9/15/2011,12369.79981,12428.09961,12293.40039,12424.79981,19809860000,12424.79981
9/16/2011,12436.7002,12466.79981,12263.7002,12263.7002,49759770000,12263.7002
9/19/2011,12187.09961,12263.79981,12117.79981,12172,15844600000,12172
9/20/2011,12203.2002,12356.79981,12168.5,12209.90039,21652040000,12209.90039
9/21/2011,12203.2002,12230.79981,11948.40039,11955,23003380000,11955
9/22/2011,11653.09961,11944.2002,11420.40039,11562.5,38920190000,11562.5
9/23/2011,11373.09961,11557.59961,11355.79981,11462.90039,29085850000,11462.90039
9/26/2011,11487.09961,11707.2002,11293.59961,11707.2002,26148740000,11707.2002
9/27/2011,11940.29981,12058,11710.79981,11821.09961,27782290000,11821.09961
9/28/2011,11868.40039,11868.40039,11569,11585.90039,22959430000,11585.90039
9/29/2011,11721.40039,11754.59961,11547.7002,11686.29981,25782970000,11686.29981
9/30/2011,11565.79981,11685.09961,11535.2002,11623.79981,25733860000,11623.79981
10/3/2011,11516.90039,11623.5,11221.2002,11251.79981,23026990000,11251.79981
10/4/2011,11049.7002,11242.09961,10848.2002,11177.90039,29956850000,11177.90039
10/5/2011,11215.79981,11509.2002,11135.5,11457.2002,27171500000,11457.2002
10/6/2011,11530.59961,11782.7002,11458.79981,11780.09961,26029930000,11780.09961
10/7/2011,11816.5,11819.59961,11574.09961,11588.40039,19845390000,11588.40039
10/11/2011,11846.40039,11890.2002,11596.90039,11875.59961,31641300000,11875.59961
10/12/2011,11956.7002,12094.7002,11887.2002,12030,26343550000,12030
10/13/2011,11990.5,12029.90039,11830,11911.90039,20624050000,11911.90039
10/14/2011,12031.59961,12081.7002,11926.59961,12081.7002,22292480000,12081.7002
10/17/2011,12067.7002,12084.09961,11891.40039,11923,15883370000,11923
10/18/2011,11867.5,12066.2002,11755.90039,12053.09961,20417260000,12053.09961
10/19/2011,12015.2002,12051,11832.2002,11849.5,20247060000,11849.5
10/20/2011,11794.29981,11898.40039,11697.5,11830.29981,19684310000,11830.29981
10/21/2011,11982.7002,11993.90039,11876.90039,11949.5,18506940000,11949.5
10/24/2011,12005.7002,12162.29981,11957,12162.29981,23150510000,12162.29981
10/25/2011,12173.79981,12230.79981,12030.09961,12109.79981,28607320000,12109.79981
10/26/2011,12172.40039,12208.09961,12052.5,12186.09961,23679040000,12186.09961
10/27/2011,12425.29981,12526.29981,12186.09961,12465.40039,33054620000,12465.40039
10/28/2011,12427.2002,12541.79981,12415.5,12519.5,23991430000,12519.5
10/31/2011,12416.90039,12510.79981,12252.09961,12252.09961,29036840000,12252.09961
11/1/2011,11963.2002,12244.5,11913.7002,12115.09961,29501790000,12115.09961
11/2/2011,12210.7002,12325.79981,12138.79981,12241.79981,21085800000,12241.79981
11/3/2011,12347.40039,12471.40039,12237.29981,12468.40039,25862500000,12468.40039
11/4/2011,12432.59961,12470,12308.2002,12408.29981,19077620000,12408.29981
11/7/2011,12416.2002,12485.2002,12402.7002,12462,20558580000,12462
11/8/2011,12507,12542.59961,12431.5,12488.90039,19937980000,12488.90039
11/9/2011,12314.59961,12437.2002,12156.09961,12156.2002,22208200000,12156.2002
11/10/2011,12218.79981,12260.29981,12025.59961,12108.90039,19223690000,12108.90039
11/11/2011,12198.90039,12321.5,12116.40039,12276.90039,16564440000,12276.90039
11/14/2011,12276.90039,12342,12157.7002,12224.2002,13641300000,12224.2002
11/15/2011,12190,12258,12147.90039,12229.29981,18234250000,12229.29981
11/16/2011,12189.29981,12295.29981,12163.40039,12174.40039,26421870000,12174.40039
11/17/2011,12152.90039,12162.7002,11878.7002,11915.40039,22226200000,11915.40039
11/18/2011,11982.40039,11994.40039,11876.5,11892.40039,20887700000,11892.40039
11/21/2011,11751.29981,11892.40039,11636.09961,11784.7002,19625600000,11784.7002
11/22/2011,11801.7002,11842.40039,11730.59961,11795.2002,19992220000,11795.2002
11/23/2011,11689.59961,11780.90039,11540.2002,11571.7002,18995100000,11571.7002
11/24/2011,11596,11604.59961,11470.29981,11485.29981,48900000,11485.29981
11/25/2011,11465.40039,11536.79981,11420.79981,11462.09961,11469120000,11462.09961
11/28/2011,11672,11741.29981,11462.09961,11640.2002,18658570000,11640.2002
11/29/2011,11654.40039,11766.5,11638.5,11732.5,22246290000,11732.5
11/30/2011,11966.40039,12204.2002,11798.59961,12204.09961,28270410000,12204.09961
12/1/2011,12174.09961,12215.2002,12088.2002,12113.29981,20100480000,12113.29981
12/2/2011,12225.40039,12229.90039,12061.7002,12075.09961,19579820000,12075.09961
12/5/2011,12152.09961,12268.90039,12076.2002,12119.29981,18898230000,12119.29981
12/6/2011,12092.79981,12162.29981,12010.5,12081.29981,29424630000,12081.29981
12/7/2011,12071.90039,12167.09961,11997.29981,12148.7002,23497920000,12148.7002
12/8/2011,12067.59961,12117.79981,11917,11951.79981,23644600000,11951.79981
12/9/2011,11964.59961,12068.29981,11958,12034.79981,16891740000,12034.79981
12/12/2011,11905.90039,12034.40039,11805.79981,11907.90039,22374870000,11907.90039
12/13/2011,11913.59961,11987.5,11688.2002,11759.90039,22519140000,11759.90039
12/14/2011,11671.2002,11750.7002,11496.7002,11543.09961,25836600000,11543.09961
12/15/2011,11610,11630.59961,11468.7002,11504.40039,21292660000,11504.40039
12/16/2011,11520.7002,11667.29981,11508.2002,11635.40039,46563970000,11635.40039
12/19/2011,11659.79981,11666.90039,11507.59961,11539.7002,20056570000,11539.7002
12/20/2011,11627,11753.5,11573.40039,11716.90039,27800560000,11716.90039
12/21/2011,11718.09961,11768.79981,11670.2002,11753.5,22727980000,11753.5
12/22/2011,11766.2002,11880,11743.90039,11876.5,17296670000,11876.5
12/23/2011,11900.59961,11949.09961,11884.2002,11926.7002,12228360000,11926.7002
12/28/2011,11893.40039,11917,11709.79981,11728.40039,9827390000,11728.40039
12/29/2011,11703.2002,11842.09961,11703.2002,11841.7002,9562770000,11841.7002
12/30/2011,11837.5,11959.79981,11837.5,11955.09961,9468170000,11955.09961
1/3/2012,12097.2002,12216.79981,11955.90039,12208.40039,16233330000,12208.40039
1/4/2012,12189.7002,12234.29981,12154,12226.5,17557530000,12226.5
1/5/2012,12196.2002,12253.09961,12137.09961,12237.40039,16156280000,12237.40039
1/6/2012,12241.79981,12246,12148.29981,12188.59961,14478500000,12188.59961
1/9/2012,12195,12210.59961,12150.7002,12196.7002,14990520000,12196.7002
1/10/2012,12320.7002,12346.79981,12198.40039,12270.7002,18840620000,12270.7002
1/11/2012,12268.40039,12284.7002,12228.7002,12260.90039,17880420000,12260.90039
1/12/2012,12279,12307.5,12227.59961,12274.29981,23183250000,12274.29981
1/13/2012,12216.7002,12268.09961,12117,12231.09961,17957680000,12231.09961
1/16/2012,12232.59961,12272.5,12226.59961,12258.59961,94800000,12258.59961
1/17/2012,12302.5,12317,12198.90039,12232.79981,27686220000,12232.79981
1/18/2012,12209.7002,12346.7002,12209.7002,12327.5,25576190000,12327.5
1/19/2012,12378.79981,12417.7002,12335.40039,12380.7002,26184910000,12380.7002
1/20/2012,12361.5,12397.09961,12354,12397.09961,19175230000,12397.09961
1/23/2012,12433,12530.29981,12408,12521.7002,20774400000,12521.7002
1/24/2012,12454.5,12509.59961,12355.2002,12395.2002,24225050000,12395.2002
1/25/2012,12375,12539.59961,12326.79981,12539.2002,29433380000,12539.2002
1/26/2012,12591.09961,12616,12424.7002,12464.29981,24086460000,12464.29981
1/27/2012,12430.29981,12529,12430.29981,12466.5,18753600000,12466.5
1/30/2012,12371.7002,12454.29981,12338.29981,12436.40039,18756970000,12436.40039
1/31/2012,12518.5,12532.7002,12366.7002,12452.2002,20944320000,12452.2002
2/1/2012,12510.7002,12542.29981,12463.79981,12517.7002,21303270000,12517.7002
2/2/2012,12515.2002,12574.59961,12497.90039,12553.5,20059120000,12553.5
2/3/2012,12580.7002,12624,12553.5,12577.29981,21327620000,12577.29981
2/6/2012,12547.2002,12592.09961,12521.59961,12559.90039,14797910000,12559.90039
2/7/2012,12568.90039,12568.90039,12424.79981,12512.40039,20380300000,12512.40039
2/8/2012,12543.79981,12575.2002,12469.5,12521,18128340000,12521
2/9/2012,12521.09961,12547.40039,12461.90039,12497.90039,20022230000,12497.90039
2/10/2012,12403,12458.40039,12328.90039,12389.40039,19217360000,12389.40039
2/13/2012,12428.40039,12458.09961,12382.40039,12398.7002,19331980000,12398.7002
2/14/2012,12381,12399.59961,12291.79981,12354.5,18281490000,12354.5
2/15/2012,12390.09961,12400,12328.5,12362,17273660000,12362
2/16/2012,12333.09961,12486.79981,12326.79981,12485.59961,23120900000,12485.59961
2/17/2012,12516.79981,12516.79981,12428.90039,12458.29981,18791690000,12458.29981
2/21/2012,12538.59961,12656.29981,12469,12623.40039,24073970000,12623.40039
2/22/2012,12639.2002,12719.29981,12618.59961,12701.29981,25371390000,12701.29981
2/23/2012,12695.90039,12734.29981,12657.7002,12731.29981,21867000000,12731.29981
2/24/2012,12742,12763.79981,12710.59961,12725.79981,19960610000,12725.79981
2/27/2012,12703.29981,12723.2002,12624.09961,12700.40039,15005680000,12700.40039
2/28/2012,12695.2002,12753,12678.59961,12740.5,20989110000,12740.5
2/29/2012,12757.09961,12788.59961,12602.5,12644,32458900000,12644
3/1/2012,12643,12731.5,12643,12723.5,21668960000,12723.5
3/2/2012,12713.90039,12722.5,12621.90039,12643.79981,16750900000,12643.79981
3/5/2012,12630.40039,12644.90039,12507.29981,12524,18766810000,12524
3/6/2012,12406.59961,12486.79981,12249.90039,12298.59961,28122690000,12298.59961
3/7/2012,12311.2002,12367.09961,12237.7002,12350.2002,21281530000,12350.2002
3/8/2012,12430.59961,12485.29981,12359.2002,12461.90039,19237390000,12461.90039
3/9/2012,12476.09961,12528.29981,12457.5,12503.59961,20922380000,12503.59961
3/12/2012,12493,12518.59961,12408.29981,12428,19277060000,12428
3/13/2012,12424,12538.5,12424,12537.7002,20510230000,12537.7002
3/14/2012,12519,12536.90039,12354.09961,12377.90039,24290950000,12377.90039
3/15/2012,12376.59961,12530.7002,12372.7002,12455.79981,27588070000,12455.79981
3/16/2012,12467.09961,12537.5,12455,12497,41661710000,12497
3/19/2012,12494.59961,12561.79981,12475.5,12479.7002,18386360000,12479.7002
3/20/2012,12422.09961,12473.90039,12336.90039,12430.7002,25057920000,12430.7002
3/21/2012,12427.2002,12462.90039,12380.90039,12436.5,19458930000,12436.5
3/22/2012,12354.79981,12418.90039,12335.40039,12361.79981,22025010000,12361.79981
3/23/2012,12376.90039,12465.7002,12364.29981,12465.7002,18597430000,12465.7002
3/26/2012,12535.59961,12583.09961,12486.79981,12574.79981,22025780000,12574.79981
3/27/2012,12595.40039,12603.7002,12498.79981,12512,19230100000,12512
3/28/2012,12471,12491.79981,12354.90039,12413.90039,20931070000,12413.90039
3/29/2012,12379.59961,12413.79981,12194.5,12339.40039,24698160000,12339.40039
3/30/2012,12391.59961,12433.29981,12333.09961,12392.2002,23337410000,12392.2002
4/2/2012,12381.5,12526.59961,12373.40039,12507.09961,21984360000,12507.09961
4/3/2012,12465.29981,12498.7002,12284.59961,12323.59961,23399360000,12323.59961
4/4/2012,12191.09961,12310.29981,12098.59961,12178.7002,22160840000,12178.7002
4/5/2012,12147.90039,12172.09961,12051.2002,12103.09961,19823040000,12103.09961
4/9/2012,12047,12098.2002,12004.2002,12018.5,12404860000,12018.5
4/10/2012,12012,12032.7002,11869,11935.29981,20367690000,11935.29981
4/11/2012,11970.7002,12056.79981,11940,12026.79981,18492870000,12026.79981
4/12/2012,12035.7002,12230.5,12023.40039,12214.7002,21104630000,12214.7002
4/13/2012,12180.59961,12214.7002,12040.40039,12040.40039,17427080000,12040.40039
4/16/2012,12076.2002,12121.40039,12016.2002,12037.59961,19323680000,12037.59961
4/17/2012,12066,12176.79981,12039.7002,12136.90039,17620180000,12136.90039
4/18/2012,12110.5,12162.59961,12077.90039,12128.90039,15812440000,12128.90039
4/19/2012,12148.2002,12227.79981,12118.40039,12153.7002,16823120000,12153.7002
4/20/2012,12197.90039,12228,12142.59961,12147.29981,14930160000,12147.29981
4/23/2012,12025.09961,12136.29981,11919.09961,11989,17122310000,11989
4/24/2012,11997.40039,12034.5,11957.59961,11980.09961,14296940000,11980.09961
4/25/2012,12057.5,12112.2002,11997.29981,12111.09961,17753440000,12111.09961
4/26/2012,12084.59961,12146,12073.79981,12145.90039,17434080000,12145.90039
4/27/2012,12158,12248.09961,12139.7002,12237.79981,18452110000,12237.79981
4/30/2012,12203.79981,12292.7002,12156.79981,12292.7002,16965020000,12292.7002
5/1/2012,12325.7002,12364.59961,12292.7002,12332.79981,19240450000,12332.79981
5/2/2012,12272.2002,12332.7002,12178.09961,12230.09961,16134470000,12230.09961
5/3/2012,12223.5,12227.40039,11981.29981,12014.90039,19421090000,12014.90039
5/4/2012,11935.7002,11985.29981,11824.29981,11871.2002,18305180000,11871.2002
5/7/2012,11805.29981,11879,11785.7002,11860.7002,16263300000,11860.7002
5/8/2012,11786.90039,11821.90039,11609.5,11704.7002,26213790000,11704.7002
5/9/2012,11588.2002,11755.79981,11555.09961,11675,24146290000,11675
5/10/2012,11759.7002,11812.2002,11682.7002,11736.2002,20753960000,11736.2002
5/11/2012,11681.29981,11795.7002,11646.40039,11694.7002,15964570000,11694.7002
5/14/2012,11571.7002,11689.40039,11484.7002,11488.5,18284370000,11488.5
5/15/2012,11494.79981,11502.2002,11325.7002,11343.09961,18746910000,11343.09961
5/16/2012,11348.2002,11474.09961,11298.5,11326.09961,21310010000,11326.09961
5/17/2012,11370.29981,11421.79981,11317.09961,11330.7002,25538120000,11330.7002
5/18/2012,11415.2002,11435.7002,11256.7002,11280.59961,21316440000,11280.59961
5/22/2012,11444.59961,11534.2002,11283,11451.79981,19102110000,11451.79981
5/23/2012,11363.7002,11567.2002,11260,11564.79981,19435660000,11564.79981
5/24/2012,11601,11627.59961,11473,11566.09961,18482080000,11566.09961
5/25/2012,11569.29981,11588.29981,11524.7002,11576.5,15586920000,11576.5
5/28/2012,11622.09961,11634.79981,11523.5,11566.2002,82640000,11566.2002
5/29/2012,11611.5,11687.7002,11572.5,11609.29981,15704790000,11609.29981
5/30/2012,11498.29981,11609.29981,11422.7002,11433.2002,17599710000,11433.2002
5/31/2012,11459.2002,11518.40039,11361.40039,11513.2002,24041890000,11513.2002
6/1/2012,11413.09961,11512.79981,11344.40039,11361.2002,26992690000,11361.2002
6/4/2012,11347.09961,11370.09961,11209.59961,11335.79981,19143740000,11335.79981
6/5/2012,11331.40039,11511.59961,11325.29981,11507.7002,19655380000,11507.7002
6/6/2012,11607.09961,11687,11517.7002,11633.40039,21927350000,11633.40039
6/7/2012,11716.29981,11727.59961,11586,11592.09961,19028500000,11592.09961
6/8/2012,11515.29981,11575.29981,11480.5,11500.59961,14008170000,11500.59961
6/11/2012,11592.5,11593.7002,11382.40039,11401.79981,14542790000,11401.79981
6/12/2012,11432.90039,11497.29981,11385.5,11497.29981,21852040000,11497.29981
6/13/2012,11452.59961,11580.40039,11440.40039,11497.90039,19097930000,11497.90039
6/14/2012,11520.09961,11520.09961,11423.2002,11466.40039,19619380000,11466.40039
6/15/2012,11495.79981,11540.40039,11487.59961,11524.90039,35027190000,11524.90039
6/18/2012,11490.40039,11635.09961,11483.7002,11601.09961,24021070000,11601.09961
6/19/2012,11633,11801.90039,11623.7002,11788.40039,17548590000,11788.40039
6/20/2012,11778,11824.59961,11681.2002,11759.29981,16146460000,11759.29981
6/21/2012,11698.59961,11752.90039,11405.79981,11408.29981,17254700000,11408.29981
6/22/2012,11453.5,11472.7002,11381.7002,11435.5,13713770000,11435.5
6/25/2012,11373.59961,11419.79981,11295.09961,11330.40039,12480300000,11330.40039
6/26/2012,11310.09961,11345,11251.90039,11334.40039,18289380000,11334.40039
6/27/2012,11357.90039,11419.40039,11326.90039,11410.90039,14644870000,11410.90039
6/28/2012,11384.40039,11424.7002,11270.2002,11424.7002,22292200000,11424.7002
6/29/2012,11621.40039,11629.59961,11483.79981,11596.59961,22738880000,11596.59961
7/3/2012,11727.5,11885.29981,11596.59961,11848.79981,19169740000,11848.79981
7/4/2012,11841.29981,11936.2002,11829.79981,11913.90039,83940000,11913.90039
7/5/2012,11879.5,11894.79981,11816.90039,11817,17843110000,11817
7/6/2012,11727.7002,11750.79981,11646.79981,11660,15394360000,11660
7/9/2012,11659.59961,11692.5,11565,11634.7002,12793050000,11634.7002
7/10/2012,11643.5,11706.7002,11459.79981,11512.2002,15498360000,11512.2002
7/11/2012,11496.40039,11561.59961,11488.79981,11544.59961,15978900000,11544.59961
7/12/2012,11473.5,11527.2002,11366.7002,11425.5,16443390000,11425.5
7/13/2012,11470.2002,11525.79981,11451.29981,11514.5,14896220000,11514.5
7/16/2012,11511.29981,11542.40039,11467.59961,11521.2002,13488550000,11521.2002
7/17/2012,11553.2002,11572.2002,11479.5,11571.2002,13390470000,11571.2002
7/18/2012,11578.5,11615.40039,11554.79981,11579.2002,13147790000,11579.2002
7/19/2012,11620.90039,11674.40039,11585.40039,11665.7002,19501740000,11665.7002
7/20/2012,11613.09961,11642.7002,11586.29981,11622.90039,11814740000,11622.90039
7/23/2012,11535.40039,11609.90039,11416.5,11545.5,19881490000,11545.5
7/24/2012,11555.59961,11577.59961,11441.7002,11467,15828320000,11467
